"","Year","Site","Treatment","Block","Plot","Species","Relative.Cover","Mean.Temp","SD.Temp","Richness"
"10228",2010,"DH","NFNP","3","8","litter",0.174,-8.566666667,15.37887177,15
"10229",2010,"DH","NFNP","3","8","Bet nan",0.424,-8.566666667,15.37887177,15
"10230",2010,"DH","NFNP","3","8","Hie alp",0.022,-8.566666667,15.37887177,15
"10231",2010,"DH","NFNP","3","8","STD Bet",0.12,-8.566666667,15.37887177,15
"10232",2008,"MNT","CT","1","1","litter",0.0947,-8.283333333,14.75187713,29
"10233",2008,"MNT","CT","1","1","moss",0.1053,-8.283333333,14.75187713,29
"10234",2008,"MNT","CT","1","1","lichen",0.0316,-8.283333333,14.75187713,29
"10235",2008,"MNT","CT","1","1","Car big",0.3053,-8.283333333,14.75187713,29
"10236",2008,"MNT","CT","1","1","Cas tet",0.0211,-8.283333333,14.75187713,29
"10237",2008,"MNT","CT","1","1","Dry int",0.0211,-8.283333333,14.75187713,29
"10238",2008,"MNT","CT","1","1","Equ arv",0.0105,-8.283333333,14.75187713,29
"10239",2008,"MNT","CT","1","1","Eri ang",0.0316,-8.283333333,14.75187713,29
"10240",2008,"MNT","CT","1","1","Eri vag",0.0421,-8.283333333,14.75187713,29
"10241",2008,"MNT","CT","1","1","Ped spp.",0.0105,-8.283333333,14.75187713,29
"10242",2008,"MNT","CT","1","1","Ped sud",0.0105,-8.283333333,14.75187713,29
"10243",2008,"MNT","CT","1","1","Pol viv",0.0053,-8.283333333,14.75187713,29
"10244",2008,"MNT","CT","1","1","Sal ret",0.2737,-8.283333333,14.75187713,29
"10245",2008,"MNT","CT","1","1","Vac uli",0.0316,-8.283333333,14.75187713,29
"10246",2008,"MNT","CT","1","1","cardamine",0.0053,-8.283333333,14.75187713,29
"10247",2008,"MNT","CT","1","2","litter",0.0714,-8.283333333,14.75187713,30
"10248",2008,"MNT","CT","1","2","moss",0.2857,-8.283333333,14.75187713,30
"10249",2008,"MNT","CT","1","2","lichen",0.2143,-8.283333333,14.75187713,30
"10250",2008,"MNT","CT","1","2","Car big",0.0952,-8.283333333,14.75187713,30
"10251",2008,"MNT","CT","1","2","Cas tet",0.0357,-8.283333333,14.75187713,30
"10252",2008,"MNT","CT","1","2","Dry int",0.0833,-8.283333333,14.75187713,30
"10253",2008,"MNT","CT","1","2","Equ arv",0.0238,-8.283333333,14.75187713,30
"10254",2008,"MNT","CT","1","2","Eri ang",0.0119,-8.283333333,14.75187713,30
"10255",2008,"MNT","CT","1","2","Led pal",0.0119,-8.283333333,14.75187713,30
"10256",2008,"MNT","CT","1","2","Ped kan",0.006,-8.283333333,14.75187713,30
"10257",2008,"MNT","CT","1","2","Ped spp.",0.006,-8.283333333,14.75187713,30
"10258",2008,"MNT","CT","1","2","Pol bis",0.0119,-8.283333333,14.75187713,30
"10259",2008,"MNT","CT","1","2","Pol viv",0.006,-8.283333333,14.75187713,30
"10260",2008,"MNT","CT","1","2","Rho lap",0.0119,-8.283333333,14.75187713,30
"10261",2008,"MNT","CT","1","2","Sal arc",0.0357,-8.283333333,14.75187713,30
"10262",2008,"MNT","CT","1","2","Sal ret",0.0595,-8.283333333,14.75187713,30
"10263",2008,"MNT","CT","1","2","Sau ang",0.0119,-8.283333333,14.75187713,30
"10264",2008,"MNT","CT","1","2","Sax hir",0.006,-8.283333333,14.75187713,30
"10265",2008,"MNT","CT","1","2","Vac uli",0.0119,-8.283333333,14.75187713,30
"10266",2008,"MNT","CT","1","3","litter",0.1429,-8.283333333,14.75187713,28
"10267",2008,"MNT","CT","1","3","vole hole",0.0084,-8.283333333,14.75187713,28
"10268",2008,"MNT","CT","1","3","moss",0.2101,-8.283333333,14.75187713,28
"10269",2008,"MNT","CT","1","3","lichen",0.0504,-8.283333333,14.75187713,28
"10270",2008,"MNT","CT","1","3","Car big",0.1849,-8.283333333,14.75187713,28
"10271",2008,"MNT","CT","1","3","Cas tet",0.0336,-8.283333333,14.75187713,28
"10272",2008,"MNT","CT","1","3","Dry int",0.0168,-8.283333333,14.75187713,28
"10273",2008,"MNT","CT","1","3","Equ arv",0.0168,-8.283333333,14.75187713,28
"10274",2008,"MNT","CT","1","3","Eri ang",0.0336,-8.283333333,14.75187713,28
"10275",2008,"MNT","CT","1","3","Eri vag",0.042,-8.283333333,14.75187713,28
"10276",2008,"MNT","CT","1","3","Led pal",0.0168,-8.283333333,14.75187713,28
"10277",2008,"MNT","CT","1","3","Ped kan",0.0042,-8.283333333,14.75187713,28
"10278",2008,"MNT","CT","1","3","Pol bis",0.0042,-8.283333333,14.75187713,28
"10279",2008,"MNT","CT","1","3","Pol viv",0.0084,-8.283333333,14.75187713,28
"10280",2008,"MNT","CT","1","3","Rho lap",0.0168,-8.283333333,14.75187713,28
"10281",2008,"MNT","CT","1","3","Sal arc",0.0168,-8.283333333,14.75187713,28
"10282",2008,"MNT","CT","1","3","Sal ret",0.042,-8.283333333,14.75187713,28
"10283",2008,"MNT","CT","1","3","Vac uli",0.0336,-8.283333333,14.75187713,28
"10284",2008,"MNT","CT","1","4","litter",0.0703,-8.283333333,14.75187713,31
"10285",2008,"MNT","CT","1","4","moss",0.25,-8.283333333,14.75187713,31
"10286",2008,"MNT","CT","1","4","lichen",0.0469,-8.283333333,14.75187713,31
"10287",2008,"MNT","CT","1","4","Arc alp",0.1094,-8.283333333,14.75187713,31
"10288",2008,"MNT","CT","1","4","Car big",0.0859,-8.283333333,14.75187713,31
"10289",2008,"MNT","CT","1","4","Car aqu",0.0313,-8.283333333,14.75187713,31
"10290",2008,"MNT","CT","1","4","Cas tet",0.0313,-8.283333333,14.75187713,31
"10291",2008,"MNT","CT","1","4","Dry int",0.0313,-8.283333333,14.75187713,31
"10292",2008,"MNT","CT","1","4","Equ arv",0.0391,-8.283333333,14.75187713,31
"10293",2008,"MNT","CT","1","4","Eri ang",0.0039,-8.283333333,14.75187713,31
"10294",2008,"MNT","CT","1","4","Eri vag",0.0547,-8.283333333,14.75187713,31
"10295",2008,"MNT","CT","1","4","Led pal",0.0156,-8.283333333,14.75187713,31
"10296",2008,"MNT","CT","1","4","Pol viv",0.0039,-8.283333333,14.75187713,31
"10297",2008,"MNT","CT","1","4","Sal arc",0.0547,-8.283333333,14.75187713,31
"10298",2008,"MNT","CT","1","4","Sal ret",0.0391,-8.283333333,14.75187713,31
"10299",2008,"MNT","CT","1","4","Tof coc",0.0039,-8.283333333,14.75187713,31
"10300",2008,"MNT","CT","1","4","Vac uli",0.0469,-8.283333333,14.75187713,31
"10301",2008,"MNT","CT","1","4","cardamine",0.0039,-8.283333333,14.75187713,31
"10302",2008,"MNT","CT","1","5","litter",0.1587,-8.283333333,14.75187713,30
"10303",2008,"MNT","CT","1","5","moss",0.1376,-8.283333333,14.75187713,30
"10304",2008,"MNT","CT","1","5","lichen",0.1058,-8.283333333,14.75187713,30
"10305",2008,"MNT","CT","1","5","Car big",0.0212,-8.283333333,14.75187713,30
"10306",2008,"MNT","CT","1","5","Cas tet",0.0847,-8.283333333,14.75187713,30
"10307",2008,"MNT","CT","1","5","Dry int",0.0741,-8.283333333,14.75187713,30
"10308",2008,"MNT","CT","1","5","Equ arv",0.0317,-8.283333333,14.75187713,30
"10309",2008,"MNT","CT","1","5","Eri ang",0.0317,-8.283333333,14.75187713,30
"10310",2008,"MNT","CT","1","5","Eri vag",0.1799,-8.283333333,14.75187713,30
"10311",2008,"MNT","CT","1","5","Led pal",0.0106,-8.283333333,14.75187713,30
"10312",2008,"MNT","CT","1","5","Ped oed",0.0053,-8.283333333,14.75187713,30
"10313",2008,"MNT","CT","1","5","Pol bis",0.0053,-8.283333333,14.75187713,30
"10314",2008,"MNT","CT","1","5","Pol viv",0.0106,-8.283333333,14.75187713,30
"10315",2008,"MNT","CT","1","5","Pyr sec",0.0106,-8.283333333,14.75187713,30
"10316",2008,"MNT","CT","1","5","Rho lap",0.0317,-8.283333333,14.75187713,30
"10317",2008,"MNT","CT","1","5","Sal ret",0.0952,-8.283333333,14.75187713,30
"10318",2008,"MNT","CT","1","5","Vac uli",0.0053,-8.283333333,14.75187713,30
"10319",2008,"MNT","CT","1","6","litter",0.1386,-8.283333333,14.75187713,34
"10320",2008,"MNT","CT","1","6","moss",0.1188,-8.283333333,14.75187713,34
"10321",2008,"MNT","CT","1","6","lichen",0.1386,-8.283333333,14.75187713,34
"10322",2008,"MNT","CT","1","6","And pol",0.005,-8.283333333,14.75187713,34
"10323",2008,"MNT","CT","1","6","Arc alp",0.1287,-8.283333333,14.75187713,34
"10324",2008,"MNT","CT","1","6","Car big",0.0693,-8.283333333,14.75187713,34
"10325",2008,"MNT","CT","1","6","Cas tet",0.0495,-8.283333333,14.75187713,34
"10326",2008,"MNT","CT","1","6","Dry int",0.0891,-8.283333333,14.75187713,34
"10327",2008,"MNT","CT","1","6","Equ arv",0.0099,-8.283333333,14.75187713,34
"10328",2008,"MNT","CT","1","6","Eri ang",0.0594,-8.283333333,14.75187713,34
"10329",2008,"MNT","CT","1","6","Eri vag",0.0792,-8.283333333,14.75187713,34
"10330",2008,"MNT","CT","1","6","Ped kan",0.0198,-8.283333333,14.75187713,34
"10331",2008,"MNT","CT","1","6","Ped spp.",0.005,-8.283333333,14.75187713,34
"10332",2008,"MNT","CT","1","6","Rho lap",0.0198,-8.283333333,14.75187713,34
"10333",2008,"MNT","CT","1","6","Sal ret",0.0396,-8.283333333,14.75187713,34
"10334",2008,"MNT","CT","1","6","Sau ang",0.0099,-8.283333333,14.75187713,34
"10335",2008,"MNT","CT","1","6","Vac uli",0.0198,-8.283333333,14.75187713,34
"10336",2008,"MNT","CT","1","7","litter",0.1829,-8.283333333,14.75187713,31
"10337",2008,"MNT","CT","1","7","moss",0.0122,-8.283333333,14.75187713,31
"10338",2008,"MNT","CT","1","7","lichen",0.0366,-8.283333333,14.75187713,31
"10339",2008,"MNT","CT","1","7","And pol",0.0061,-8.283333333,14.75187713,31
"10340",2008,"MNT","CT","1","7","Cas tet",0.0854,-8.283333333,14.75187713,31
"10341",2008,"MNT","CT","1","7","Dry int",0.0976,-8.283333333,14.75187713,31
"10342",2008,"MNT","CT","1","7","Equ arv",0.061,-8.283333333,14.75187713,31
"10343",2008,"MNT","CT","1","7","Eri ang",0.2073,-8.283333333,14.75187713,31
"10344",2008,"MNT","CT","1","7","Led pal",0.0244,-8.283333333,14.75187713,31
"10345",2008,"MNT","CT","1","7","Ped kan",0.0244,-8.283333333,14.75187713,31
"10346",2008,"MNT","CT","1","7","Ped spp.",0.0061,-8.283333333,14.75187713,31
"10347",2008,"MNT","CT","1","7","Pol bis",0.0122,-8.283333333,14.75187713,31
"10348",2008,"MNT","CT","1","7","Rho lap",0.0366,-8.283333333,14.75187713,31
"10349",2008,"MNT","CT","1","7","Sal ret",0.0488,-8.283333333,14.75187713,31
"10350",2008,"MNT","CT","1","7","Vac uli",0.061,-8.283333333,14.75187713,31
"10351",2008,"MNT","CT","1","8","litter",0.1571,-8.283333333,14.75187713,46
"10352",2008,"MNT","CT","1","8","moss",0.0942,-8.283333333,14.75187713,46
"10353",2008,"MNT","CT","1","8","lichen",0.2094,-8.283333333,14.75187713,46
"10354",2008,"MNT","CT","1","8","Car big",0.0628,-8.283333333,14.75187713,46
"10355",2008,"MNT","CT","1","8","Cas tet",0.0838,-8.283333333,14.75187713,46
"10356",2008,"MNT","CT","1","8","Dry int",0.1257,-8.283333333,14.75187713,46
"10357",2008,"MNT","CT","1","8","Equ arv",0.0419,-8.283333333,14.75187713,46
"10358",2008,"MNT","CT","1","8","Eri ang",0.0942,-8.283333333,14.75187713,46
"10359",2008,"MNT","CT","1","8","Ped kan",0.0105,-8.283333333,14.75187713,46
"10360",2008,"MNT","CT","1","8","Ped spp.",0.0209,-8.283333333,14.75187713,46
"10361",2008,"MNT","CT","1","8","Rho lap",0.0209,-8.283333333,14.75187713,46
"10362",2008,"MNT","CT","1","8","Sal arc",0.0105,-8.283333333,14.75187713,46
"10363",2008,"MNT","CT","1","8","Sal ret",0.0209,-8.283333333,14.75187713,46
"10364",2008,"MNT","CT","1","8","Tof coc",0.0052,-8.283333333,14.75187713,46
"10365",2008,"MNT","CT","1","8","Vac uli",0.0314,-8.283333333,14.75187713,46
"10366",2008,"MNT","CT","2","1","litter",0.1341,-8.283333333,14.75187713,31
"10367",2008,"MNT","CT","2","1","moss",0.2123,-8.283333333,14.75187713,31
"10368",2008,"MNT","CT","2","1","lichen",0.067,-8.283333333,14.75187713,31
"10369",2008,"MNT","CT","2","1","Arctagrostis",0.0112,-8.283333333,14.75187713,31
"10370",2008,"MNT","CT","2","1","Arc alp",0.0782,-8.283333333,14.75187713,31
"10371",2008,"MNT","CT","2","1","Car big",0.1006,-8.283333333,14.75187713,31
"10372",2008,"MNT","CT","2","1","Car hyp",0.0056,-8.283333333,14.75187713,31
"10373",2008,"MNT","CT","2","1","Cas tet",0.0894,-8.283333333,14.75187713,31
"10374",2008,"MNT","CT","2","1","Dry int",0.0782,-8.283333333,14.75187713,31
"10375",2008,"MNT","CT","2","1","Equ arv",0.0223,-8.283333333,14.75187713,31
"10376",2008,"MNT","CT","2","1","Eri ang",0.0056,-8.283333333,14.75187713,31
"10377",2008,"MNT","CT","2","1","Eri vag",0.067,-8.283333333,14.75187713,31
"10378",2008,"MNT","CT","2","1","Ped kan",0.0112,-8.283333333,14.75187713,31
"10379",2008,"MNT","CT","2","1","Ped sud",0.0112,-8.283333333,14.75187713,31
"10380",2008,"MNT","CT","2","1","Pol bis",0.0112,-8.283333333,14.75187713,31
"10381",2008,"MNT","CT","2","1","Pyr sec",0.0056,-8.283333333,14.75187713,31
"10382",2008,"MNT","CT","2","1","Rho lap",0.0112,-8.283333333,14.75187713,31
"10383",2008,"MNT","CT","2","1","Sal arc",0.0335,-8.283333333,14.75187713,31
"10384",2008,"MNT","CT","2","1","Sal ret",0.0223,-8.283333333,14.75187713,31
"10385",2008,"MNT","CT","2","1","Sau ang",0.0223,-8.283333333,14.75187713,31
"10386",2008,"MNT","CT","2","2","litter",0.1618,-8.283333333,14.75187713,29
"10387",2008,"MNT","CT","2","2","moss",0.1965,-8.283333333,14.75187713,29
"10388",2008,"MNT","CT","2","2","lichen",0.0809,-8.283333333,14.75187713,29
"10389",2008,"MNT","CT","2","2","Arc alp",0.0462,-8.283333333,14.75187713,29
"10390",2008,"MNT","CT","2","2","Car big",0.0347,-8.283333333,14.75187713,29
"10391",2008,"MNT","CT","2","2","Car hyp",0.0058,-8.283333333,14.75187713,29
"10392",2008,"MNT","CT","2","2","Cas tet",0.0694,-8.283333333,14.75187713,29
"10393",2008,"MNT","CT","2","2","Dry int",0.1156,-8.283333333,14.75187713,29
"10394",2008,"MNT","CT","2","2","Equ arv",0.0116,-8.283333333,14.75187713,29
"10395",2008,"MNT","CT","2","2","Eri vag",0.185,-8.283333333,14.75187713,29
"10396",2008,"MNT","CT","2","2","Led pal",0.0058,-8.283333333,14.75187713,29
"10397",2008,"MNT","CT","2","2","Ped sud",0.0116,-8.283333333,14.75187713,29
"10398",2008,"MNT","CT","2","2","Pol bis",0.0058,-8.283333333,14.75187713,29
"10399",2008,"MNT","CT","2","2","Rho lap",0.0231,-8.283333333,14.75187713,29
"10400",2008,"MNT","CT","2","2","Sal ret",0.0347,-8.283333333,14.75187713,29
"10401",2008,"MNT","CT","2","2","Sau ang",0.0058,-8.283333333,14.75187713,29
"10402",2008,"MNT","CT","2","2","Sax sp",0.0058,-8.283333333,14.75187713,29
"10403",2008,"MNT","CT","2","3","litter",0.2066,-8.283333333,14.75187713,34
"10404",2008,"MNT","CT","2","3","vole hole",0.0094,-8.283333333,14.75187713,34
"10405",2008,"MNT","CT","2","3","moss",0.2066,-8.283333333,14.75187713,34
"10406",2008,"MNT","CT","2","3","lichen",0.1127,-8.283333333,14.75187713,34
"10407",2008,"MNT","CT","2","3","Arc alp",0.0469,-8.283333333,14.75187713,34
"10408",2008,"MNT","CT","2","3","Car big",0.0376,-8.283333333,14.75187713,34
"10409",2008,"MNT","CT","2","3","Car hyp",0.0047,-8.283333333,14.75187713,34
"10410",2008,"MNT","CT","2","3","Cas tet",0.1221,-8.283333333,14.75187713,34
"10411",2008,"MNT","CT","2","3","Dry int",0.0563,-8.283333333,14.75187713,34
"10412",2008,"MNT","CT","2","3","Equ arv",0.0047,-8.283333333,14.75187713,34
"10413",2008,"MNT","CT","2","3","Equ sp",0.0047,-8.283333333,14.75187713,34
"10414",2008,"MNT","CT","2","3","Eri ang",0.0094,-8.283333333,14.75187713,34
"10415",2008,"MNT","CT","2","3","Eri vag",0.0563,-8.283333333,14.75187713,34
"10416",2008,"MNT","CT","2","3","Led pal",0.0047,-8.283333333,14.75187713,34
"10417",2008,"MNT","CT","2","3","Ped sud",0.0047,-8.283333333,14.75187713,34
"10418",2008,"MNT","CT","2","3","Pol viv",0.0047,-8.283333333,14.75187713,34
"10419",2008,"MNT","CT","2","3","Pyr gra",0.0094,-8.283333333,14.75187713,34
"10420",2008,"MNT","CT","2","3","Pyr sec",0.0047,-8.283333333,14.75187713,34
"10421",2008,"MNT","CT","2","3","Rho lap",0.0047,-8.283333333,14.75187713,34
"10422",2008,"MNT","CT","2","3","Sal arc",0.0376,-8.283333333,14.75187713,34
"10423",2008,"MNT","CT","2","3","Sal ret",0.0282,-8.283333333,14.75187713,34
"10424",2008,"MNT","CT","2","3","Sau ang",0.0188,-8.283333333,14.75187713,34
"10425",2008,"MNT","CT","2","3","Tof coc",0.0047,-8.283333333,14.75187713,34
"10426",2008,"MNT","CT","2","4","litter",0.0936,-8.283333333,14.75187713,29
"10427",2008,"MNT","CT","2","4","vole hole",0.0117,-8.283333333,14.75187713,29
"10428",2008,"MNT","CT","2","4","moss",0.1871,-8.283333333,14.75187713,29
"10429",2008,"MNT","CT","2","4","lichen",0.0819,-8.283333333,14.75187713,29
"10430",2008,"MNT","CT","2","4","Arctagrostis",0.0117,-8.283333333,14.75187713,29
"10431",2008,"MNT","CT","2","4","Arc alp",0.1287,-8.283333333,14.75187713,29
"10432",2008,"MNT","CT","2","4","Car big",0.1053,-8.283333333,14.75187713,29
"10433",2008,"MNT","CT","2","4","Cas tet",0.0702,-8.283333333,14.75187713,29
"10434",2008,"MNT","CT","2","4","Dry int",0.0819,-8.283333333,14.75187713,29
"10435",2008,"MNT","CT","2","4","Equ arv",0.0234,-8.283333333,14.75187713,29
"10436",2008,"MNT","CT","2","4","Eri ang",0.0058,-8.283333333,14.75187713,29
"10437",2008,"MNT","CT","2","4","Eri vag",0.0585,-8.283333333,14.75187713,29
"10438",2008,"MNT","CT","2","4","Ped kan",0.0117,-8.283333333,14.75187713,29
"10439",2008,"MNT","CT","2","4","Ped sud",0.0117,-8.283333333,14.75187713,29
"10440",2008,"MNT","CT","2","4","Pol bis",0.0234,-8.283333333,14.75187713,29
"10441",2008,"MNT","CT","2","4","Rho lap",0.0058,-8.283333333,14.75187713,29
"10442",2008,"MNT","CT","2","4","Sal ret",0.0819,-8.283333333,14.75187713,29
"10443",2008,"MNT","CT","2","4","Ste edw",0.0058,-8.283333333,14.75187713,29
"10444",2008,"MNT","CT","2","5","litter",0.0526,-8.283333333,14.75187713,36
"10445",2008,"MNT","CT","2","5","moss",0.2842,-8.283333333,14.75187713,36
"10446",2008,"MNT","CT","2","5","lichen",0.0316,-8.283333333,14.75187713,36
"10447",2008,"MNT","CT","2","5","Arctagrostis",0.0053,-8.283333333,14.75187713,36
"10448",2008,"MNT","CT","2","5","Arc alp",0.0053,-8.283333333,14.75187713,36
"10449",2008,"MNT","CT","2","5","Car big",0.0632,-8.283333333,14.75187713,36
"10450",2008,"MNT","CT","2","5","Cas tet",0.0526,-8.283333333,14.75187713,36
"10451",2008,"MNT","CT","2","5","Dry int",0.1789,-8.283333333,14.75187713,36
"10452",2008,"MNT","CT","2","5","Equ arv",0.0526,-8.283333333,14.75187713,36
"10453",2008,"MNT","CT","2","5","Eri vag",0.0316,-8.283333333,14.75187713,36
"10454",2008,"MNT","CT","2","5","Ped kan",0.0053,-8.283333333,14.75187713,36
"10455",2008,"MNT","CT","2","5","Ped oed",0.0053,-8.283333333,14.75187713,36
"10456",2008,"MNT","CT","2","5","Ped sud",0.0053,-8.283333333,14.75187713,36
"10457",2008,"MNT","CT","2","5","Pyr gra",0.0053,-8.283333333,14.75187713,36
"10458",2008,"MNT","CT","2","5","Rho lap",0.0053,-8.283333333,14.75187713,36
"10459",2008,"MNT","CT","2","5","Sal arc",0.0526,-8.283333333,14.75187713,36
"10460",2008,"MNT","CT","2","5","Sal ret",0.1263,-8.283333333,14.75187713,36
"10461",2008,"MNT","CT","2","5","Sau ang",0.0316,-8.283333333,14.75187713,36
"10462",2008,"MNT","CT","2","5","Ste edw",0.0053,-8.283333333,14.75187713,36
"10463",2008,"MNT","CT","2","6","litter",0.1321,-8.283333333,14.75187713,33
"10464",2008,"MNT","CT","2","6","moss",0.2075,-8.283333333,14.75187713,33
"10465",2008,"MNT","CT","2","6","lichen",0.0283,-8.283333333,14.75187713,33
"10466",2008,"MNT","CT","2","6","Arc alp",0.0189,-8.283333333,14.75187713,33
"10467",2008,"MNT","CT","2","6","Car big",0.0566,-8.283333333,14.75187713,33
"10468",2008,"MNT","CT","2","6","Car hyp",0.0094,-8.283333333,14.75187713,33
"10469",2008,"MNT","CT","2","6","Cas tet",0.0566,-8.283333333,14.75187713,33
"10470",2008,"MNT","CT","2","6","Dry int",0.0849,-8.283333333,14.75187713,33
"10471",2008,"MNT","CT","2","6","Equ arv",0.0566,-8.283333333,14.75187713,33
"10472",2008,"MNT","CT","2","6","Eri ang",0.0094,-8.283333333,14.75187713,33
"10473",2008,"MNT","CT","2","6","Eri vag",0.1038,-8.283333333,14.75187713,33
"10474",2008,"MNT","CT","2","6","Ped oed",0.0094,-8.283333333,14.75187713,33
"10475",2008,"MNT","CT","2","6","Ped sud",0.0047,-8.283333333,14.75187713,33
"10476",2008,"MNT","CT","2","6","Pol viv",0.0047,-8.283333333,14.75187713,33
"10477",2008,"MNT","CT","2","6","Rho lap",0.0377,-8.283333333,14.75187713,33
"10478",2008,"MNT","CT","2","6","Sal arc",0.066,-8.283333333,14.75187713,33
"10479",2008,"MNT","CT","2","6","Sal ret",0.1038,-8.283333333,14.75187713,33
"10480",2008,"MNT","CT","2","6","Ste edw",0.0047,-8.283333333,14.75187713,33
"10481",2008,"MNT","CT","2","6","Tof coc",0.0047,-8.283333333,14.75187713,33
"10482",2008,"MNT","CT","2","7","litter",0.1429,-8.283333333,14.75187713,32
"10483",2008,"MNT","CT","2","7","vole hole",0.022,-8.283333333,14.75187713,32
"10484",2008,"MNT","CT","2","7","moss",0.2308,-8.283333333,14.75187713,32
"10485",2008,"MNT","CT","2","7","lichen",0.0659,-8.283333333,14.75187713,32
"10486",2008,"MNT","CT","2","7","Arc alp",0.022,-8.283333333,14.75187713,32
"10487",2008,"MNT","CT","2","7","Car big",0.022,-8.283333333,14.75187713,32
"10488",2008,"MNT","CT","2","7","Car hyp",0.0055,-8.283333333,14.75187713,32
"10489",2008,"MNT","CT","2","7","Cas tet",0.0659,-8.283333333,14.75187713,32
"10490",2008,"MNT","CT","2","7","Dry int",0.044,-8.283333333,14.75187713,32
"10491",2008,"MNT","CT","2","7","Equ arv",0.0769,-8.283333333,14.75187713,32
"10492",2008,"MNT","CT","2","7","Eri ang",0.022,-8.283333333,14.75187713,32
"10493",2008,"MNT","CT","2","7","Eri vag",0.1319,-8.283333333,14.75187713,32
"10494",2008,"MNT","CT","2","7","Lag gla",0.0055,-8.283333333,14.75187713,32
"10495",2008,"MNT","CT","2","7","Ped oed",0.022,-8.283333333,14.75187713,32
"10496",2008,"MNT","CT","2","7","Ped sud",0.0055,-8.283333333,14.75187713,32
"10497",2008,"MNT","CT","2","7","Pol bis",0.022,-8.283333333,14.75187713,32
"10498",2008,"MNT","CT","2","7","Pyr gra",0.0055,-8.283333333,14.75187713,32
"10499",2008,"MNT","CT","2","7","Rho lap",0.022,-8.283333333,14.75187713,32
"10500",2008,"MNT","CT","2","7","Sal ret",0.0549,-8.283333333,14.75187713,32
"10501",2008,"MNT","CT","2","7","Sau ang",0.011,-8.283333333,14.75187713,32
"10502",2008,"MNT","CT","2","8","litter",0.1784,-8.283333333,14.75187713,32
"10503",2008,"MNT","CT","2","8","moss",0.1784,-8.283333333,14.75187713,32
"10504",2008,"MNT","CT","2","8","lichen",0.0657,-8.283333333,14.75187713,32
"10505",2008,"MNT","CT","2","8","Ane par",0.0047,-8.283333333,14.75187713,32
"10506",2008,"MNT","CT","2","8","Car big",0.0376,-8.283333333,14.75187713,32
"10507",2008,"MNT","CT","2","8","Cas tet",0.0939,-8.283333333,14.75187713,32
"10508",2008,"MNT","CT","2","8","Dry int",0.0282,-8.283333333,14.75187713,32
"10509",2008,"MNT","CT","2","8","Equ arv",0.0563,-8.283333333,14.75187713,32
"10510",2008,"MNT","CT","2","8","Eri ang",0.0094,-8.283333333,14.75187713,32
"10511",2008,"MNT","CT","2","8","Eri vag",0.0845,-8.283333333,14.75187713,32
"10512",2008,"MNT","CT","2","8","Ped sud",0.0047,-8.283333333,14.75187713,32
"10513",2008,"MNT","CT","2","8","Pol bis",0.0376,-8.283333333,14.75187713,32
"10514",2008,"MNT","CT","2","8","Rho lap",0.0188,-8.283333333,14.75187713,32
"10515",2008,"MNT","CT","2","8","Sal arc",0.0657,-8.283333333,14.75187713,32
"10516",2008,"MNT","CT","2","8","Sal ret",0.0845,-8.283333333,14.75187713,32
"10517",2008,"MNT","CT","2","8","Sau ang",0.0188,-8.283333333,14.75187713,32
"10518",2008,"MNT","CT","2","8","Sax sp",0.0094,-8.283333333,14.75187713,32
"10519",2008,"MNT","CT","2","8","Ste edw",0.0188,-8.283333333,14.75187713,32
"10520",2008,"MNT","CT","3","1","litter",0.2111,-8.283333333,14.75187713,36
"10521",2008,"MNT","CT","3","1","moss",0.2667,-8.283333333,14.75187713,36
"10522",2008,"MNT","CT","3","1","lichen",0.0556,-8.283333333,14.75187713,36
"10523",2008,"MNT","CT","3","1","Ane par",0.0056,-8.283333333,14.75187713,36
"10524",2008,"MNT","CT","3","1","Car big",0.0444,-8.283333333,14.75187713,36
"10525",2008,"MNT","CT","3","1","Car hyp",0.0056,-8.283333333,14.75187713,36
"10526",2008,"MNT","CT","3","1","Cas tet",0.0667,-8.283333333,14.75187713,36
"10527",2008,"MNT","CT","3","1","Dry int",0.0556,-8.283333333,14.75187713,36
"10528",2008,"MNT","CT","3","1","Equ arv",0.0444,-8.283333333,14.75187713,36
"10529",2008,"MNT","CT","3","1","Eri ang",0.0111,-8.283333333,14.75187713,36
"10530",2008,"MNT","CT","3","1","Eri vag",0.0444,-8.283333333,14.75187713,36
"10531",2008,"MNT","CT","3","1","Led pal",0.0333,-8.283333333,14.75187713,36
"10532",2008,"MNT","CT","3","1","Ped sud",0.0056,-8.283333333,14.75187713,36
"10533",2008,"MNT","CT","3","1","Pol bis",0.0056,-8.283333333,14.75187713,36
"10534",2008,"MNT","CT","3","1","Pyr gra",0.0111,-8.283333333,14.75187713,36
"10535",2008,"MNT","CT","3","1","Sal ret",0.0667,-8.283333333,14.75187713,36
"10536",2008,"MNT","CT","3","1","Sau ang",0.0111,-8.283333333,14.75187713,36
"10537",2008,"MNT","CT","3","1","Big Sax spp.",0.0111,-8.283333333,14.75187713,36
"10538",2008,"MNT","CT","3","1","Tof coc",0.0056,-8.283333333,14.75187713,36
"10539",2008,"MNT","CT","3","1","Vac uli",0.0333,-8.283333333,14.75187713,36
"10540",2008,"MNT","CT","3","1","Vac vit",0.0056,-8.283333333,14.75187713,36
"10541",2008,"MNT","CT","3","2","litter",0.0765,-8.283333333,14.75187713,32
